transaction_id,user_id,amount,amount_usd,currency,category,merchant,merchant_location,payment_method,transaction_date,is_fraud,fraud_type,description,day_of_week,hour,month
T00000137,U00047,695.04,96.53,CNY,Utilities,Water Dept,"Shanghai, China",Debit Card,2024-10-19 18:30:13,0.0,,Utilities purchase at Water Dept,Saturday,18.0,10.0
T00002037,U00058,1056.24,146.7,CNY,Utilities,Gas Company,"Shanghai, China",Credit Card,2024-10-19 18:31:49,0.0,,Utilities purchase at Gas Company,Saturday,18.0,10.0
T00005828,U00052,68.73,68.73,USD,Healthcare,Health Clinic,"New York, USA",Credit Card,2024-10-19 19:50:23,0.0,,Healthcare purchase at Health Clinic,Saturday,19.0,10.0
T00011625,U00036,1099.28,1099.28,USD,Rent,Housing Complex,"Chicago, USA",Debit Card,2024-10-19 20:34:39,0.0,,Rent purchase at Housing Complex,Saturday,20.0,10.0
T00007226,U00023,135.44,135.44,USD,Utilities,Electric Co,"New York, USA",Digital Wallet,2024-10-19 20:40:14,0.0,,Utilities purchase at Electric Co,Saturday,20.0,10.0
T00001707,U00129,5622.37,780.88,CNY,Travel,Travel Agency,"Guangzhou, China",Bank Transfer,2024-10-19 20:55:26,0.0,,Travel purchase at Travel Agency,Saturday,20.0,10.0
T00009543,U00068,336.63,336.63,USD,Healthcare,Health Clinic,"Chicago, USA",Bank Transfer,2024-10-20 04:26:50,0.0,,Healthcare purchase at Health Clinic,Sunday,4.0,10.0
T00003290,U00055,3651.67,507.18,CNY,Investment,Stock Broker,"Beijing, China",Digital Wallet,2024-10-20 09:38:49,0.0,,Investment purchase at Stock Broker,Sunday,9.0,10.0
T00003738,U00232,2134668.16,135.11,IDR,Transportation,Parking,"Bandung, Indonesia",Debit Card,2024-10-20 10:07:37,0.0,,Transportation purchase at Parking,Sunday,10.0,10.0
T00007677,U00114,434.77,434.77,USD,Investment,Mutual Fund,"New York, USA",Credit Card,2024-10-20 10:27:04,0.0,,Investment purchase at Mutual Fund,Sunday,10.0,10.0
T00011464,U00189,367.27,367.27,USD,Investment,Crypto Exchange,"Chicago, USA",Digital Wallet,2024-10-20 10:53:14,0.0,,Investment purchase at Crypto Exchange,Sunday,10.0,10.0
T00006261,U00242,2860547.37,181.05,IDR,Groceries,Walmart,"Jakarta, Indonesia",Digital Wallet,2024-10-20 11:43:58,0.0,,Groceries purchase at Walmart,Sunday,11.0,10.0
T00004936,U00084,4162532.74,263.45,IDR,Shopping,Amazon,"Jakarta, Indonesia",Digital Wallet,2024-10-20 12:07:48,0.0,,Shopping purchase at Amazon,Sunday,12.0,10.0
T00004233,U00205,478.11,478.11,USD,Investment,Stock Broker,"Chicago, USA",Credit Card,2024-10-20 12:45:25,0.0,,Investment purchase at Stock Broker,Sunday,12.0,10.0
T00001442,U00047,1016.7,141.21,CNY,Shopping,Best Buy,"Beijing, China",Credit Card,2024-10-20 13:08:20,0.0,,Shopping purchase at Best Buy,Sunday,13.0,10.0
T00013262,U00112,179.78,179.78,USD,Healthcare,Pharmacy,"Los Angeles, USA",Debit Card,2024-10-20 14:00:43,0.0,,Healthcare purchase at Pharmacy,Sunday,14.0,10.0
T00013293,U00082,105.04,105.04,USD,Dining,Fast Food C,"New York, USA",Credit Card,2024-10-20 14:10:13,0.0,,Dining purchase at Fast Food C,Sunday,14.0,10.0
T00012223,U00181,2656180.21,168.11,IDR,Hobbies,Craft Shop,"Bandung, Indonesia",Credit Card,2024-10-20 15:06:38,0.0,,Hobbies purchase at Craft Shop,Sunday,15.0,10.0
T00011403,U00234,732.26,101.7,CNY,Dining,Diner D,"Beijing, China",Bank Transfer,2024-10-20 15:14:01,0.0,,Dining purchase at Diner D,Sunday,15.0,10.0
T00006608,U00139,170.97,170.97,USD,Groceries,Safeway,"Chicago, USA",Bank Transfer,2024-10-20 15:15:41,0.0,,Groceries purchase at Safeway,Sunday,15.0,10.0
T00009684,U00201,50.81,50.81,USD,Transportation,Parking,"New York, USA",Credit Card,2024-10-20 15:35:12,0.0,,Transportation purchase at Parking,Sunday,15.0,10.0
T00008348,U00095,15828249.68,1001.79,IDR,Rent,Property Management,"Bandung, Indonesia",Digital Wallet,2024-10-20 16:54:50,0.0,,Rent purchase at Property Management,Sunday,16.0,10.0
T00002657,U00110,11878543.64,751.81,IDR,Travel,Airline,"Surabaya, Indonesia",Credit Card,2024-10-20 17:10:29,0.0,,Travel purchase at Airline,Sunday,17.0,10.0
T00013328,U00171,706.73,98.16,CNY,Dining,Fast Food C,"Guangzhou, China",Debit Card,2024-10-20 17:11:57,0.0,,Dining purchase at Fast Food C,Sunday,17.0,10.0
T00014804,U00130,3953.53,549.1,CNY,Savings,Savings Account,"Beijing, China",Bank Transfer,2024-10-20 17:24:21,0.0,,Savings purchase at Savings Account,Sunday,17.0,10.0
T00009451,U00158,1417.64,196.9,CNY,Hobbies,Music Store,"Guangzhou, China",Credit Card,2024-10-20 17:44:45,0.0,,Hobbies purchase at Music Store,Sunday,17.0,10.0
T00014803,U00193,1793600.86,113.52,IDR,Utilities,Water Dept,"Jakarta, Indonesia",Debit Card,2024-10-20 19:22:47,0.0,,Utilities purchase at Water Dept,Sunday,19.0,10.0
T00001773,U00055,1039.47,144.37,CNY,Utilities,Internet Provider,"Shanghai, China",Digital Wallet,2024-10-20 19:58:15,0.0,,Utilities purchase at Internet Provider,Sunday,19.0,10.0
T00010418,U00179,809.26,112.4,CNY,Hobbies,Book Store,"Shanghai, China",Credit Card,2024-10-20 20:16:27,0.0,,Hobbies purchase at Book Store,Sunday,20.0,10.0
T00010493,U00104,227.13,227.13,USD,Emergency Fund,Emergency Savings,"Los Angeles, USA",Bank Transfer,2024-10-20 23:21:52,0.0,,Emergency Fund purchase at Emergency Savings,Sunday,23.0,10.0
T00008441,U00115,10285506.91,650.98,IDR,Travel,Hotel,"Surabaya, Indonesia",Digital Wallet,2024-10-21 04:43:14,1.0,unusual_time,Travel purchase at Hotel,Monday,4.0,10.0
T00013339,U00171,266.53,266.53,USD,Insurance,Insurance Corp,"Los Angeles, USA",Credit Card,2024-10-21 08:02:43,0.0,,Insurance purchase at Insurance Corp,Monday,8.0,10.0
T00006634,U00074,887.16,123.22,CNY,Shopping,Amazon,"Beijing, China",Digital Wallet,2024-10-21 08:29:26,0.0,,Shopping purchase at Amazon,Monday,8.0,10.0
T00004268,U00017,846.22,117.53,CNY,Transportation,Parking,"Beijing, China",Credit Card,2024-10-21 12:06:28,0.0,,Transportation purchase at Parking,Monday,12.0,10.0
T00004959,U00086,106.85,106.85,USD,Hobbies,Book Store,"Chicago, USA",Credit Card,2024-10-21 13:37:29,0.0,,Hobbies purchase at Book Store,Monday,13.0,10.0
T00008406,U00029,2428126.46,153.68,IDR,Hobbies,Book Store,"Surabaya, Indonesia",Digital Wallet,2024-10-21 15:30:54,0.0,,Hobbies purchase at Book Store,Monday,15.0,10.0
T00001257,U00149,810.54,112.58,CNY,Utilities,Water Dept,"Guangzhou, China",Bank Transfer,2024-10-21 15:56:03,0.0,,Utilities purchase at Water Dept,Monday,15.0,10.0
T00006511,U00020,831.83,115.53,CNY,Utilities,Electric Co,"Beijing, China",Credit Card,2024-10-21 16:09:39,0.0,,Utilities purchase at Electric Co,Monday,16.0,10.0
T00008538,U00159,68.54,68.54,USD,Hobbies,Book Store,"Los Angeles, USA",Credit Card,2024-10-21 17:22:31,0.0,,Hobbies purchase at Book Store,Monday,17.0,10.0
T00014650,U00006,175.46,175.46,USD,Groceries,Whole Foods,"New York, USA",Bank Transfer,2024-10-21 17:37:30,0.0,,Groceries purchase at Whole Foods,Monday,17.0,10.0
T00002175,U00230,528.02,528.02,USD,Savings,High Yield Savings,"Los Angeles, USA",Credit Card,2024-10-21 18:27:43,0.0,,Savings purchase at High Yield Savings,Monday,18.0,10.0
T00012311,U00206,3470701.24,219.66,IDR,Healthcare,Pharmacy,"Jakarta, Indonesia",Credit Card,2024-10-21 18:55:54,0.0,,Healthcare purchase at Pharmacy,Monday,18.0,10.0
T00008165,U00238,78.48,78.48,USD,Transportation,Public Transit,"Chicago, USA",Credit Card,2024-10-21 19:18:23,0.0,,Transportation purchase at Public Transit,Monday,19.0,10.0
T00012579,U00110,170.0,23.61,CNY,Healthcare,City Hospital,"Beijing, China",Credit Card,2024-10-22 03:19:51,1.0,unusual_time,Healthcare purchase at City Hospital,Tuesday,3.0,10.0
T00013926,U00020,242.43,242.43,USD,Healthcare,Doctor Office,"Los Angeles, USA",Bank Transfer,2024-10-22 06:40:20,0.0,,Healthcare purchase at Doctor Office,Tuesday,6.0,10.0
T00002134,U00087,138.33,138.33,USD,Healthcare,Pharmacy,"New York, USA",Debit Card,2024-10-22 06:42:15,0.0,,Healthcare purchase at Pharmacy,Tuesday,6.0,10.0
T00004201,U00139,231.36,231.36,USD,Hobbies,Sports Store,"Chicago, USA",Digital Wallet,2024-10-22 06:56:53,0.0,,Hobbies purchase at Sports Store,Tuesday,6.0,10.0
T00008687,U00006,319.49,319.49,USD,Shopping,Mall Store,"New York, USA",Bank Transfer,2024-10-22 07:23:20,0.0,,Shopping purchase at Mall Store,Tuesday,7.0,10.0
T00001129,U00192,253.09,253.09,IDR,Insurance,Insurance Corp,"Surabaya, Indonesia",Bank Transfer,2024-10-22 07:45:42,1.0,foreign_location,Insurance purchase at Insurance Corp,Tuesday,7.0,10.0
T00003573,U00155,3098878.14,196.13,IDR,Groceries,Safeway,"Jakarta, Indonesia",Digital Wallet,2024-10-22 08:36:41,0.0,,Groceries purchase at Safeway,Tuesday,8.0,10.0
T00013043,U00136,976.41,135.61,CNY,Hobbies,Craft Shop,"Guangzhou, China",Credit Card,2024-10-22 10:35:44,0.0,,Hobbies purchase at Craft Shop,Tuesday,10.0,10.0
T00013151,U00077,102.72,102.72,USD,Entertainment,Cinema,"Los Angeles, USA",Debit Card,2024-10-22 11:23:00,0.0,,Entertainment purchase at Cinema,Tuesday,11.0,10.0
T00003241,U00189,1265.63,175.78,CNY,Emergency Fund,Emergency Savings,"Beijing, China",Debit Card,2024-10-22 11:49:58,0.0,,Emergency Fund purchase at Emergency Savings,Tuesday,11.0,10.0
T00012356,U00172,1479066.2,93.61,IDR,Dining,Cafe B,"Surabaya, Indonesia",Credit Card,2024-10-22 12:11:30,0.0,,Dining purchase at Cafe B,Tuesday,12.0,10.0
T00006538,U00240,4388198.12,277.73,IDR,Insurance,Insurance Corp,"Surabaya, Indonesia",Bank Transfer,2024-10-22 12:16:07,0.0,,Insurance purchase at Insurance Corp,Tuesday,12.0,10.0
T00009496,U00154,4204226.26,266.09,IDR,Insurance,Health Insurance,"Jakarta, Indonesia",Digital Wallet,2024-10-22 12:20:32,0.0,,Insurance purchase at Health Insurance,Tuesday,12.0,10.0
T00010512,U00209,428.65,59.53,CNY,Dining,Restaurant A,"Beijing, China",Bank Transfer,2024-10-22 12:24:59,0.0,,Dining purchase at Restaurant A,Tuesday,12.0,10.0
T00009082,U00145,57.28,57.28,USD,Entertainment,Concert Hall,"New York, USA",Digital Wallet,2024-10-22 14:01:23,0.0,,Entertainment purchase at Concert Hall,Tuesday,14.0,10.0
T00005605,U00188,275.94,275.94,USD,Insurance,Health Insurance,"Chicago, USA",Bank Transfer,2024-10-22 14:21:47,0.0,,Insurance purchase at Health Insurance,Tuesday,14.0,10.0
T00003433,U00155,10323.57,1433.83,CNY,Rent,Landlord Payment,"Shanghai, China",Credit Card,2024-10-22 14:37:28,0.0,,Rent purchase at Landlord Payment,Tuesday,14.0,10.0
T00010430,U00104,92.45,92.45,USD,Hobbies,Book Store,"New York, USA",Bank Transfer,2024-10-22 15:28:48,0.0,,Hobbies purchase at Book Store,Tuesday,15.0,10.0
T00014963,U00052,148.41,148.41,USD,Healthcare,Health Clinic,"Chicago, USA",Digital Wallet,2024-10-22 15:34:39,0.0,,Healthcare purchase at Health Clinic,Tuesday,15.0,10.0
T00006610,U00168,144.4,144.4,USD,Dining,Fast Food C,"Los Angeles, USA",Digital Wallet,2024-10-22 16:59:03,0.0,,Dining purchase at Fast Food C,Tuesday,16.0,10.0
T00001169,U00185,3138845.81,198.66,IDR,Hobbies,Music Store,"Jakarta, Indonesia",Debit Card,2024-10-22 16:59:20,0.0,,Hobbies purchase at Music Store,Tuesday,16.0,10.0
T00011820,U00169,119.95,119.95,USD,Utilities,Water Dept,"New York, USA",Digital Wallet,2024-10-22 17:02:59,0.0,,Utilities purchase at Water Dept,Tuesday,17.0,10.0
T00004647,U00203,1707128.53,108.05,IDR,Dining,Diner D,"Bandung, Indonesia",Debit Card,2024-10-22 17:53:21,0.0,,Dining purchase at Diner D,Tuesday,17.0,10.0
T00003935,U00169,83.79,83.79,USD,Dining,Diner D,"Los Angeles, USA",Debit Card,2024-10-22 17:56:32,0.0,,Dining purchase at Diner D,Tuesday,17.0,10.0
T00000001,U00215,130.13,130.13,USD,Utilities,Electric Co,"Los Angeles, USA",Credit Card,2024-10-22 17:59:28,0.0,,Utilities purchase at Electric Co,Tuesday,17.0,10.0
T00008902,U00213,86.77,86.77,USD,Transportation,Uber,"Los Angeles, USA",Digital Wallet,2024-10-22 18:15:07,0.0,,Transportation purchase at Uber,Tuesday,18.0,10.0
T00008479,U00168,501.46,501.46,USD,Investment,Stock Broker,"Chicago, USA",Bank Transfer,2024-10-22 18:26:13,0.0,,Investment purchase at Stock Broker,Tuesday,18.0,10.0
T00002516,U00116,23842409.99,1509.01,IDR,Rent,Property Management,"Bandung, Indonesia",Bank Transfer,2024-10-22 18:39:20,0.0,,Rent purchase at Property Management,Tuesday,18.0,10.0
T00011396,U00044,1656.83,1656.83,USD,Rent,Landlord Payment,"Los Angeles, USA",Credit Card,2024-10-22 18:57:26,0.0,,Rent purchase at Landlord Payment,Tuesday,18.0,10.0
T00013093,U00152,1571.68,218.29,CNY,Groceries,Whole Foods,"Guangzhou, China",Bank Transfer,2024-10-22 19:18:26,0.0,,Groceries purchase at Whole Foods,Tuesday,19.0,10.0
T00013379,U00122,43.07,43.07,USD,Hobbies,Sports Store,"Chicago, USA",Credit Card,2024-10-22 19:21:20,0.0,,Hobbies purchase at Sports Store,Tuesday,19.0,10.0
T00012201,U00140,7840.84,1089.01,CNY,Rent,Housing Complex,"Guangzhou, China",Bank Transfer,2024-10-22 19:43:25,0.0,,Rent purchase at Housing Complex,Tuesday,19.0,10.0
T00006630,U00167,113.82,113.82,USD,Hobbies,Book Store,"Los Angeles, USA",Credit Card,2024-10-22 20:12:28,0.0,,Hobbies purchase at Book Store,Tuesday,20.0,10.0
T00008463,U00030,588.33,81.71,USD,Transportation,Gas Station,"Chicago, USA",Digital Wallet,2024-10-22 21:15:58,1.0,foreign_location,Transportation purchase at Gas Station,Tuesday,21.0,10.0
T00004472,U00136,776.24,107.81,CNY,Transportation,Public Transit,"Beijing, China",Credit Card,2024-10-23 06:11:15,0.0,,Transportation purchase at Public Transit,Wednesday,6.0,10.0
T00013674,U00061,100.0,132.28,USD,Utilities,Internet Provider,"Los Angeles, USA",Bank Transfer,2024-10-23 06:23:24,1.0,round_amount,Utilities purchase at Internet Provider,Wednesday,6.0,10.0
T00004583,U00125,154.53,154.53,USD,Hobbies,Craft Shop,"Los Angeles, USA",Credit Card,2024-10-23 07:56:56,0.0,,Hobbies purchase at Craft Shop,Wednesday,7.0,10.0
T00009412,U00012,5595865.22,354.17,IDR,Emergency Fund,Emergency Savings,"Surabaya, Indonesia",Credit Card,2024-10-23 09:27:02,0.0,,Emergency Fund purchase at Emergency Savings,Wednesday,9.0,10.0
T00006361,U00186,284.48,39.51,CNY,Shopping,Target,"Shanghai, China",Debit Card,2024-10-23 09:40:02,0.0,,Shopping purchase at Target,Wednesday,9.0,10.0
T00006306,U00012,68.81,68.81,USD,Dining,Diner D,"Los Angeles, USA",Debit Card,2024-10-23 09:54:17,0.0,,Dining purchase at Diner D,Wednesday,9.0,10.0
T00002551,U00020,160.89,160.89,USD,Transportation,Uber,"New York, USA",Bank Transfer,2024-10-23 10:47:40,0.0,,Transportation purchase at Uber,Wednesday,10.0,10.0
T00013307,U00065,22019001.45,1393.61,IDR,Rent,Landlord Payment,"Surabaya, Indonesia",Digital Wallet,2024-10-23 10:51:22,0.0,,Rent purchase at Landlord Payment,Wednesday,10.0,10.0
T00002334,U00060,1998.57,277.58,CNY,Healthcare,Pharmacy,"Guangzhou, China",Bank Transfer,2024-10-23 11:04:25,0.0,,Healthcare purchase at Pharmacy,Wednesday,11.0,10.0
T00011059,U00228,3547324.83,224.51,IDR,Emergency Fund,Emergency Savings,"Jakarta, Indonesia",Debit Card,2024-10-23 12:29:14,0.0,,Emergency Fund purchase at Emergency Savings,Wednesday,12.0,10.0
T00011000,U00086,288.45,288.45,USD,Insurance,Insurance Corp,"New York, USA",Credit Card,2024-10-23 12:43:25,0.0,,Insurance purchase at Insurance Corp,Wednesday,12.0,10.0
T00010014,U00242,69.74,69.74,USD,Entertainment,Streaming Service,"Chicago, USA",Digital Wallet,2024-10-23 13:01:09,0.0,,Entertainment purchase at Streaming Service,Wednesday,13.0,10.0
T00006868,U00229,1257.77,174.69,CNY,Groceries,Walmart,"Beijing, China",Credit Card,2024-10-23 13:18:10,0.0,,Groceries purchase at Walmart,Wednesday,13.0,10.0
T00005020,U00131,135.95,135.95,USD,Transportation,Public Transit,"New York, USA",Digital Wallet,2024-10-23 13:49:48,0.0,,Transportation purchase at Public Transit,Wednesday,13.0,10.0
T00004503,U00142,94.35,94.35,USD,Dining,Diner D,"New York, USA",Bank Transfer,2024-10-23 14:28:27,0.0,,Dining purchase at Diner D,Wednesday,14.0,10.0
T00004666,U00124,138.42,138.42,USD,Groceries,Kroger,"Chicago, USA",Digital Wallet,2024-10-23 15:05:53,0.0,,Groceries purchase at Kroger,Wednesday,15.0,10.0
T00001139,U00220,4285.22,595.17,CNY,Investment,Mutual Fund,"Guangzhou, China",Debit Card,2024-10-23 15:28:01,0.0,,Investment purchase at Mutual Fund,Wednesday,15.0,10.0
T00013304,U00095,410174.13,25.96,IDR,Dining,Restaurant A,"Surabaya, Indonesia",Credit Card,2024-10-23 16:00:18,0.0,,Dining purchase at Restaurant A,Wednesday,16.0,10.0
T00014869,U00238,1445.15,200.71,CNY,Healthcare,Health Clinic,"Guangzhou, China",Bank Transfer,2024-10-23 17:00:51,0.0,,Healthcare purchase at Health Clinic,Wednesday,17.0,10.0
T00007826,U00109,51.41,51.41,USD,Transportation,Public Transit,"Chicago, USA",Debit Card,2024-10-23 17:40:37,0.0,,Transportation purchase at Public Transit,Wednesday,17.0,10.0
T00010498,U00189,206.74,206.74,USD,Healthcare,Health Clinic,"Chicago, USA",Bank Transfer,2024-10-23 18:11:21,0.0,,Healthcare purchase at Health Clinic,Wednesday,18.0,10.0
T00005175,U00078,684.3,95.04,CNY,Transportation,Gas Station,"Beijing, China",Debit Card,2024-10-23 19:22:24,0.0,,Transportation purchase at Gas Station,Wednesday,19.0,10.0
T00009257,U00247,516491.97,32.69,IDR,Healthcare,Health Clinic,"Bandung, Indonesia",Debit Card,2024-10-23 19:28:01,0.0,,Healthcare purchase at Health Clinic,Wednesday,19.0,10.0
T00013035,U00177,898.87,124.84,CNY,Emergency Fund,Emergency Savings,"Guangzhou, China",Credit Card,2024-10-23 19:28:50,0.0,,Emergency Fund purchase at Emergency Savings,Wednesday,19.0,10.0
T00011001,U00167,1074.09,1074.09,USD,Rent,Housing Complex,"New York, USA",Bank Transfer,2024-10-23 19:29:10,0.0,,Rent purchase at Housing Complex,Wednesday,19.0,10.0
T00010842,U00038,10308492.65,652.44,IDR,Savings,Savings Account,"Bandung, Indonesia",Debit Card,2024-10-23 19:36:03,0.0,,Savings purchase at Savings Account,Wednesday,19.0,10.0
T00008283,U00026,902.99,902.99,USD,Rent,Housing Complex,"Los Angeles, USA",Digital Wallet,2024-10-23 20:06:25,0.0,,Rent purchase at Housing Complex,Wednesday,20.0,10.0
T00009836,U00207,773.88,107.48,CNY,Emergency Fund,Emergency Savings,"Beijing, China",Debit Card,2024-10-23 22:10:38,0.0,,Emergency Fund purchase at Emergency Savings,Wednesday,22.0,10.0
T00003424,U00005,2849.33,395.74,CNY,Healthcare,City Hospital,"Guangzhou, China",Credit Card,2024-10-23 23:40:54,0.0,,Healthcare purchase at City Hospital,Wednesday,23.0,10.0
T00014788,U00120,1321.24,183.51,CNY,Hobbies,Craft Shop,"Beijing, China",Debit Card,2024-10-24 07:12:49,0.0,,Hobbies purchase at Craft Shop,Thursday,7.0,10.0
T00008416,U00154,88.53,88.53,USD,Transportation,Gas Station,"New York, USA",Debit Card,2024-10-24 09:15:43,0.0,,Transportation purchase at Gas Station,Thursday,9.0,10.0
T00001677,U00150,8454352.65,535.09,IDR,Savings,High Yield Savings,"Bandung, Indonesia",Digital Wallet,2024-10-24 09:42:33,0.0,,Savings purchase at High Yield Savings,Thursday,9.0,10.0
T00004785,U00116,578.05,578.05,USD,Travel,Travel Agency,"Chicago, USA",Debit Card,2024-10-24 11:06:04,0.0,,Travel purchase at Travel Agency,Thursday,11.0,10.0
T00000709,U00159,145.45,145.45,USD,Healthcare,Doctor Office,"New York, USA",Credit Card,2024-10-24 12:00:55,0.0,,Healthcare purchase at Doctor Office,Thursday,12.0,10.0
T00011888,U00077,861.9,861.9,USD,Investment,Crypto Exchange,"Chicago, USA",Credit Card,2024-10-24 12:15:45,0.0,,Investment purchase at Crypto Exchange,Thursday,12.0,10.0
T00005663,U00090,103.22,103.22,USD,Utilities,Water Dept,"Chicago, USA",Digital Wallet,2024-10-24 12:27:40,0.0,,Utilities purchase at Water Dept,Thursday,12.0,10.0
T00012914,U00130,786.29,109.21,CNY,Hobbies,Craft Shop,"Beijing, China",Debit Card,2024-10-24 12:55:55,0.0,,Hobbies purchase at Craft Shop,Thursday,12.0,10.0
T00011927,U00175,2216708.52,140.3,IDR,Transportation,Public Transit,"Bandung, Indonesia",Debit Card,2024-10-24 14:11:52,0.0,,Transportation purchase at Public Transit,Thursday,14.0,10.0
T00000580,U00215,235.71,235.71,USD,Investment,Mutual Fund,"New York, USA",Digital Wallet,2024-10-24 14:20:56,0.0,,Investment purchase at Mutual Fund,Thursday,14.0,10.0
T00009129,U00212,559.17,77.66,CNY,Transportation,Gas Station,"Shanghai, China",Debit Card,2024-10-24 16:34:12,0.0,,Transportation purchase at Gas Station,Thursday,16.0,10.0
T00014868,U00109,292.93,292.93,USD,Savings,Savings Account,"Chicago, USA",Debit Card,2024-10-24 16:53:00,0.0,,Savings purchase at Savings Account,Thursday,16.0,10.0
T00013107,U00070,121.08,121.08,USD,Utilities,Gas Company,"Los Angeles, USA",Digital Wallet,2024-10-24 17:49:27,0.0,,Utilities purchase at Gas Company,Thursday,17.0,10.0
T00004742,U00046,88.23,88.23,USD,Healthcare,Health Clinic,"Chicago, USA",Credit Card,2024-10-24 18:01:33,0.0,,Healthcare purchase at Health Clinic,Thursday,18.0,10.0
T00004875,U00112,161.96,161.96,USD,Utilities,Electric Co,"Chicago, USA",Digital Wallet,2024-10-24 18:07:48,0.0,,Utilities purchase at Electric Co,Thursday,18.0,10.0
T00001103,U00116,10871494.47,688.07,IDR,Investment,Mutual Fund,"Bandung, Indonesia",Credit Card,2024-10-24 18:30:14,0.0,,Investment purchase at Mutual Fund,Thursday,18.0,10.0
T00004559,U00059,2123258.6,134.38,IDR,Utilities,Water Dept,"Jakarta, Indonesia",Credit Card,2024-10-24 19:03:07,0.0,,Utilities purchase at Water Dept,Thursday,19.0,10.0
